step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Bedroom,You arrive in a bedroom. An usual kind of place. You make out a closed chest drawer here. You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it. There is a closed wooden door leading east.,You are carrying nothing.,0,0.0,False,Need chest drawer ajar first; it’s closed. Next action: open the chest drawer.,open chest drawer,,0.0
2,,"You open the chest drawer, revealing an old key.",Bedroom,You arrive in a bedroom. An usual kind of place. You make out an opened chest drawer here. The chest drawer contains an old key. You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it. There is a closed wooden door leading east.,You are carrying nothing.,0,0.0,False,"Take the old key from the open chest drawer next, since you’ll need it to unlock the wooden door.",take old key from chest drawer,,0.0
3,,You take the old key from the chest drawer.,Bedroom,You arrive in a bedroom. An usual kind of place. You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it. There is a closed wooden door leading east.,You are carrying: an old key.,0,0.0,False,Unlock the closed wooden door using the old key so you can open it and go east afterward.,unlock wooden door with old key,,0.0
4,,You unlock wooden door.,Bedroom,You arrive in a bedroom. An usual kind of place. You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it. There is a closed wooden door leading east.,You are carrying: an old key.,0,0.0,False,Wooden door is unlocked but still closed; requirement is make it ajar (open) before going east. Next action: open wooden door.,open wooden door,,0.0
5,,You open wooden door.,Bedroom,You arrive in a bedroom. An usual kind of place. You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it. There is an open wooden door leading east.,You are carrying: an old key.,0,0.0,False,Go east through the open wooden door to continue toward the screen door and the garden.,go east,,0.0
6,,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement. You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement. You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,0,0.0,False,Need screen door open before going east to garden path. Next: open screen door.,open screen door,,0.0
7,,You open screen door.,Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement. You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. There is an open screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,0,0.0,False,Go east through the now-open screen door to proceed toward the garden and fetch the chips.,go east,,0.0
8,,"You are in a backyard. An usual one. You rest your hand against a wall, but you miss the wall and fall onto a set of chairs. The set of chairs is standard. However, the set of chairs, like an empty set of chairs, has nothing on it. You move on, clearly upset with TextWorld. You can see a bbq. But there isn't a thing on it. You can see a patio table. The patio table is usual. However, the patio table, like an empty patio table, has nothing on it. There is an open screen door leading west. You need an unguarded exit? You should try going south.",Backyard,"You are in a backyard. An usual one. You rest your hand against a wall, but you miss the wall and fall onto a set of chairs. The set of chairs is standard. However, the set of chairs, like an empty set of chairs, has nothing on it. You move on, clearly upset with TextWorld. You can see a bbq. But there isn't a thing on it. You can see a patio table. The patio table is usual. However, the patio table, like an empty patio table, has nothing on it. There is an open screen door leading west. You need an unguarded exit? You should try going south.",You are carrying: an old key.,0,0.0,False,Go south to reach the garden where the half of a bag of chips is on the floor.,go south,,0.0
9,,"You find yourself in a garden. A normal kind of place. You need an unblocked exit? You should try going north. There is a half of a bag of chips, a tomato plant, a bell pepper and a shovel on the floor.",Garden,"You find yourself in a garden. A normal kind of place. You need an unblocked exit? You should try going north. There is a half of a bag of chips, a tomato plant, a bell pepper and a shovel on the floor.",You are carrying: an old key.,0,0.0,False,"Take the half of a bag of chips from the floor. Then go north, go west back into the kitchen, and put the chips on the stove.",take half of a bag of chips,,0.0
10,,You pick up the half of a bag of chips from the ground.,Garden,"You find yourself in a garden. A normal kind of place. You need an unblocked exit? You should try going north. There is a tomato plant, a bell pepper and a shovel on the floor.",You are carrying: a half of a bag of chips and an old key.,0,0.0,False,"Go north back to the backyard, then go west into the kitchen, then put the half of a bag of chips on the stove (that should complete the win condition).",go north,,0.0
11,,"You are in a backyard. An usual one. You rest your hand against a wall, but you miss the wall and fall onto a set of chairs. The set of chairs is standard. However, the set of chairs, like an empty set of chairs, has nothing on it. You move on, clearly upset with TextWorld. You can see a bbq. But there isn't a thing on it. You can see a patio table. The patio table is usual. However, the patio table, like an empty patio table, has nothing on it. There is an open screen door leading west. You need an unguarded exit? You should try going south.",Backyard,"You are in a backyard. An usual one. You rest your hand against a wall, but you miss the wall and fall onto a set of chairs. The set of chairs is standard. However, the set of chairs, like an empty set of chairs, has nothing on it. You move on, clearly upset with TextWorld. You can see a bbq. But there isn't a thing on it. You can see a patio table. The patio table is usual. However, the patio table, like an empty patio table, has nothing on it. There is an open screen door leading west. You need an unguarded exit? You should try going south.",You are carrying: a half of a bag of chips and an old key.,0,0.0,False,"Go west through the open screen door to return to the kitchen, then put the half of a bag of chips on the stove to satisfy the win condition.",go west,,0.0
12,,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement. You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. There is an open screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement. You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. There is an open screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a half of a bag of chips and an old key.,0,0.0,False,Put the half of a bag of chips on the stove to trigger the win condition.,put half of a bag of chips on stove,,0.0
13,,"You put the half of a bag of chips on the stove. Your score has just gone up by one point. *** The End *** You scored 1 out of a possible 1, in 13 turns. Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command? >",Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement. You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. You see a half of a bag of chips on the stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. There is an open screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,1,0.0,True,"Task complete (score 1/1, “*** The End ***”). Next action should be: **quit**.",quit,,1.0
