step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out a closed antique trunk in the corner. Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,"Open the antique trunk first to access the old key, then use it to unlock and open the wooden door. After that, navigate east to the kitchen, open the screen door, go east then south to the garden to take the chips, and return to place them on the stove. The best next action now is to open the antique trunk.",open antique trunk,,0.0
2,,"You open the antique trunk, revealing an old key.",Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk contains an old key. Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,Take the old key from the open antique trunk so we can unlock the wooden door next.,take old key from antique trunk,,0.0
3,,You take the old key from the antique trunk.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,"Unlock the closed wooden door with the old key, then open it so you can go east.",unlock wooden door with old key,,0.0
4,,You unlock wooden door.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,"Open the wooden door now that it’s unlocked, then go east into the kitchen so you can proceed to the screen door and onward to the garden.",open wooden door,,0.0
5,,You open wooden door.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is an open wooden door leading east.",You are carrying: an old key.,0,0.0,False,Go east through the open wooden door to enter the kitchen so you can find and open the screen door next.,go east,,0.0
6,,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is a closed screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",Kitchen,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is a closed screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying: an old key.,0,0.0,False,Open the closed screen door to the east so we can go through it and continue east then south to the garden for the chips.,open screen door,,0.0
7,,You open screen door.,Kitchen,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is an open screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying: an old key.,0,0.0,False,"Go east through the now-open screen door to reach the next area, so you can then go south to the garden to collect the half of a bag of chips.",go east,,0.0
8,,"You are in a backyard. An usual one. You can make out a set of chairs. But the thing is empty. What's that over there? It looks like it's a bbq. Why don't you take a picture of it, it'll last longer! But oh no! there's nothing on this piece of junk. You make out a patio table. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? There is an open screen door leading west. You need an unguarded exit? You should try going south.",Backyard,"You are in a backyard. An usual one. You can make out a set of chairs. But the thing is empty. What's that over there? It looks like it's a bbq. Why don't you take a picture of it, it'll last longer! But oh no! there's nothing on this piece of junk. You make out a patio table. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? There is an open screen door leading west. You need an unguarded exit? You should try going south.",You are carrying: an old key.,0,0.0,False,"Go south from the backyard to reach the garden, since the chips should be there and the next required step is to take the half of a bag of chips.",go south,,0.0
9,,"You are in a garden. A normal kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. There is an exit to the north. Don't worry, it is unblocked. There is a bell pepper, an apple, a half of a bag of chips and a shovel on the floor.",Garden,"You are in a garden. A normal kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. There is an exit to the north. Don't worry, it is unblocked. There is a bell pepper, an apple, a half of a bag of chips and a shovel on the floor.",You are carrying: an old key.,0,0.0,False,Take the half of a bag of chips from the garden floor so you can carry it back to the kitchen and put it on the stove.,take half of a bag of chips,,0.0
10,,You pick up the half of a bag of chips from the ground.,Garden,"You are in a garden. A normal kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. There is an exit to the north. Don't worry, it is unblocked. There is a bell pepper, an apple and a shovel on the floor.",You are carrying: a half of a bag of chips and an old key.,0,0.0,False,"Next we must return north then west to the kitchen (north to backyard, then west through the screen door). So the best next action is to go north.",go north,,0.0
11,,"You are in a backyard. An usual one. You can make out a set of chairs. But the thing is empty. What's that over there? It looks like it's a bbq. Why don't you take a picture of it, it'll last longer! But oh no! there's nothing on this piece of junk. You make out a patio table. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? There is an open screen door leading west. You need an unguarded exit? You should try going south.",Backyard,"You are in a backyard. An usual one. You can make out a set of chairs. But the thing is empty. What's that over there? It looks like it's a bbq. Why don't you take a picture of it, it'll last longer! But oh no! there's nothing on this piece of junk. You make out a patio table. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? There is an open screen door leading west. You need an unguarded exit? You should try going south.",You are carrying: a half of a bag of chips and an old key.,0,0.0,False,"We’re in the backyard with the chips in inventory, and the instructions say to return north then west to the kitchen. From here the kitchen is reached by going **west** through the open screen door, so the best next action is to go west.",go west,,0.0
12,,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is an open screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",Kitchen,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is an open screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying: a half of a bag of chips and an old key.,0,0.0,False,"We’re back in the kitchen carrying the half of a bag of chips, and the remaining required step is to put the chips on the stove. Next action: put the half of a bag of chips on the stove.",put half of a bag of chips on stove,,0.0
13,,"You put the half of a bag of chips on the stove. Your score has just gone up by one point. *** The End *** You scored 1 out of a possible 1, in 13 turns. Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command? >",Kitchen,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. On the stove you make out a half of a bag of chips. Hmmm... what else, what else? Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is an open screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying: an old key.,1,0.0,True,"Task is complete (score 1/1, “*** The End ***”). The best next action is to **quit**.",quit,,1.0
