step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,"Need old key from chest drawer, then unlock/open wooden door east, proceed path to garden for apple, then to kitchen stove. First step: open chest drawer.",open chest drawer,,0.0
2,,"You open the chest drawer, revealing an old key.",Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. The chest drawer contains an old key. You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,Take the old key from the chest drawer so we can unlock the wooden door next.,take old key from chest drawer,,0.0
3,,You take the old key from the chest drawer.,Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,Use the old key to unlock the closed wooden door so we can continue east.,unlock wooden door with old key,,0.0
4,,You unlock wooden door.,Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,Open the wooden door so we can go east next.,open wooden door,,0.0
5,,You open wooden door.,Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is an open wooden door leading east.",You are carrying: an old key.,0,0.0,False,"Go east through the open wooden door. After that, confirm the screen door is open (open it if needed), then go east and south to the garden to get the apple.",go east,,0.0
6,,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked. Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,1,0.0,False,Need to ensure the screen door to the east is open before proceeding toward the garden; it’s currently closed. Next action: open screen door.,open screen door,,0.25
7,,You open screen door. Your score has just gone up by one point.,Kitchen,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is an open screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,2,0.0,False,Go east through the now-open screen door to continue toward the garden; then we’ll go east again and south to pick up the apple.,go east,,0.5
8,,"You've entered a backyard. Oh wow! Is that what I think it is? It is! It's a set of chairs. Unfortunately, there isn't a thing on it. You can make out a bbq. But the thing hasn't got anything on it. You can see a patio table. But there isn't a thing on it. There is an open screen door leading west. You need an unblocked exit? You should try going south.",Backyard,"You've entered a backyard. Oh wow! Is that what I think it is? It is! It's a set of chairs. Unfortunately, there isn't a thing on it. You can make out a bbq. But the thing hasn't got anything on it. You can see a patio table. But there isn't a thing on it. There is an open screen door leading west. You need an unblocked exit? You should try going south.",You are carrying: an old key.,2,0.0,False,"We’re in the backyard with an unblocked exit south, and the task says to go south to the garden to pick up the apple. Next action: go south.",go south,,0.5
9,,"You've just walked into a garden. You don't like doors? Why not try going north, that entranceway is unblocked. There is a tomato plant, a lettuce, an apple and a shovel on the floor.",Garden,"You've just walked into a garden. You don't like doors? Why not try going north, that entranceway is unblocked. There is a tomato plant, a lettuce, an apple and a shovel on the floor.",You are carrying: an old key.,2,0.0,False,Take the apple from the garden floor so we can bring it back to the kitchen and put it on the stove.,take apple,,0.5
10,,You pick up the apple from the ground. Your score has just gone up by one point.,Garden,"You've just walked into a garden. You don't like doors? Why not try going north, that entranceway is unblocked. There is a tomato plant, a lettuce and a shovel on the floor.",You are carrying: an apple and an old key.,3,0.0,False,"Go back the way you came to reach the kitchen: go north to the backyard, then go west through the screen door to the kitchen, then put the apple on the stove.",go north,,0.75
