step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Kitchen,"You've entered a kitchen. You can see a closed fridge. You can see an oven. You rest your hand against a wall, but you miss the wall and fall onto a table. But the thing is empty, unfortunately. You see a counter. The counter is vast. On the counter you see a raw red potato, a raw purple potato, a banana, a raw yellow potato, a red onion, a yellow bell pepper, a red apple, a cookbook and a knife. You bend down to tie your shoe. When you stand up, you notice a stove. Looks like someone's already been here and taken everything off it, though. There is a closed frosted-glass door leading south. You need an exit without a door? You should try going east.",You are carrying nothing.,0,0.0,False,,examine cookbook,,0.0
2,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading: Recipe #1 --------- Gather all following ingredients and follow the directions to prepare this tasty meal. Ingredients: orange bell pepper pork chop purple potato red potato banana Directions: slice the orange bell pepper roast the orange bell pepper dice the pork chop roast the pork chop slice the purple potato fry the purple potato chop the red potato fry the red potato dice the banana fry the banana prepare meal",Kitchen,"You've entered a kitchen. You can see a closed fridge. You can see an oven. You rest your hand against a wall, but you miss the wall and fall onto a table. But the thing is empty, unfortunately. You see a counter. The counter is vast. On the counter you see a raw red potato, a raw purple potato, a banana, a raw yellow potato, a red onion, a yellow bell pepper, a red apple, a cookbook and a knife. You bend down to tie your shoe. When you stand up, you notice a stove. Looks like someone's already been here and taken everything off it, though. There is a closed frosted-glass door leading south. You need an exit without a door? You should try going east.",You are carrying nothing.,0,0.0,False,,take knife from counter,,0.0
3,,You take the knife from the counter.,Kitchen,"You've entered a kitchen. You can see a closed fridge. You can see an oven. You rest your hand against a wall, but you miss the wall and fall onto a table. But the thing is empty, unfortunately. You see a counter. The counter is vast. On the counter you see a raw red potato, a raw purple potato, a banana, a raw yellow potato, a red onion, a yellow bell pepper, a red apple and a cookbook. You bend down to tie your shoe. When you stand up, you notice a stove. Looks like someone's already been here and taken everything off it, though. There is a closed frosted-glass door leading south. You need an exit without a door? You should try going east.",You are carrying: a knife.,0,0.0,False,,take banana from counter,,0.0
4,,You take the banana from the counter. Your score has just gone up by one point.,Kitchen,"You've entered a kitchen. You can see a closed fridge. You can see an oven. You rest your hand against a wall, but you miss the wall and fall onto a table. But the thing is empty, unfortunately. You see a counter. The counter is vast. On the counter you see a raw red potato, a raw purple potato, a raw yellow potato, a red onion, a yellow bell pepper, a red apple and a cookbook. You bend down to tie your shoe. When you stand up, you notice a stove. Looks like someone's already been here and taken everything off it, though. There is a closed frosted-glass door leading south. You need an exit without a door? You should try going east.",You are carrying: a banana and a knife.,1,0.0,False,,take raw purple potato from counter,,0.058823529411764705
5,,You take the purple potato from the counter. Your score has just gone up by one point.,Kitchen,"You've entered a kitchen. You can see a closed fridge. You can see an oven. You rest your hand against a wall, but you miss the wall and fall onto a table. But the thing is empty, unfortunately. You see a counter. The counter is vast. On the counter you see a raw red potato, a raw yellow potato, a red onion, a yellow bell pepper, a red apple and a cookbook. You bend down to tie your shoe. When you stand up, you notice a stove. Looks like someone's already been here and taken everything off it, though. There is a closed frosted-glass door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw purple potato, a banana and a knife.",2,0.0,False,,take raw red potato from counter,,0.11764705882352941
6,,You take the red potato from the counter. Your score has just gone up by one point.,Kitchen,"You've entered a kitchen. You can see a closed fridge. You can see an oven. You rest your hand against a wall, but you miss the wall and fall onto a table. But the thing is empty, unfortunately. You see a counter. The counter is vast. On the counter you see a raw yellow potato, a red onion, a yellow bell pepper, a red apple and a cookbook. You bend down to tie your shoe. When you stand up, you notice a stove. Looks like someone's already been here and taken everything off it, though. There is a closed frosted-glass door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw red potato, a raw purple potato, a banana and a knife.",3,0.0,False,,go east,,0.17647058823529413
7,,"You arrive in a corridor. An usual kind of place. There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going south. You don't like doors? Why not try going west, that entranceway is not blocked by one.",Corridor,"You arrive in a corridor. An usual kind of place. There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going south. You don't like doors? Why not try going west, that entranceway is not blocked by one.","You are carrying: a raw red potato, a raw purple potato, a banana and a knife.",3,0.0,False,,go east,,0.17647058823529413
8,,"You are in a bathroom. A standard kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You smell a terrible smell, and follow it to a toilet. Why don't you take a picture of it, it'll last longer! The toilet is white. But oh no! there's nothing on this piece of garbage. Hopefully this doesn't make you too upset. You don't like doors? Why not try going west, that entranceway is not blocked by one.",Bathroom,"You are in a bathroom. A standard kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You smell a terrible smell, and follow it to a toilet. Why don't you take a picture of it, it'll last longer! The toilet is white. But oh no! there's nothing on this piece of garbage. Hopefully this doesn't make you too upset. You don't like doors? Why not try going west, that entranceway is not blocked by one.","You are carrying: a raw red potato, a raw purple potato, a banana and a knife.",3,0.0,False,,go west,,0.17647058823529413
9,,"You arrive in a corridor. An usual kind of place. There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going south. You don't like doors? Why not try going west, that entranceway is not blocked by one.",Corridor,"You arrive in a corridor. An usual kind of place. There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going south. You don't like doors? Why not try going west, that entranceway is not blocked by one.","You are carrying: a raw red potato, a raw purple potato, a banana and a knife.",3,0.0,False,,go west,,0.17647058823529413
10,,"You've entered a kitchen. You can see a closed fridge. You can see an oven. You rest your hand against a wall, but you miss the wall and fall onto a table. But the thing is empty, unfortunately. You see a counter. The counter is vast. On the counter you see a raw yellow potato, a red onion, a yellow bell pepper, a red apple and a cookbook. You bend down to tie your shoe. When you stand up, you notice a stove. Looks like someone's already been here and taken everything off it, though. There is a closed frosted-glass door leading south. You need an exit without a door? You should try going east.",Kitchen,"You've entered a kitchen. You can see a closed fridge. You can see an oven. You rest your hand against a wall, but you miss the wall and fall onto a table. But the thing is empty, unfortunately. You see a counter. The counter is vast. On the counter you see a raw yellow potato, a red onion, a yellow bell pepper, a red apple and a cookbook. You bend down to tie your shoe. When you stand up, you notice a stove. Looks like someone's already been here and taken everything off it, though. There is a closed frosted-glass door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw red potato, a raw purple potato, a banana and a knife.",3,0.0,False,,examine cookbook,,0.17647058823529413
