step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Shed,"You are in a shed. An usual one. You start to take note of what's in the room. You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage. There is a closed wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,"Need reach kitchen first; door north from shed likely leads onward. Open door if closed, then go north.",open wooden door,,0.0
2,,You open wooden door.,Shed,"You are in a shed. An usual one. You start to take note of what's in the room. You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage. There is an open wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,Go north through the now-open wooden door to leave the shed and continue toward the kitchen.,go north,,0.0
3,,"Well, here we are in a backyard. You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ. There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.",Backyard,"Well, here we are in a backyard. You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ. There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,"Need to reach the kitchen; it’s likely north through the closed screen door. Open it first, then go north.",open screen door,,0.0
4,,You open screen door.,Backyard,"Well, here we are in a backyard. You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ. There is an open screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,Go north through the open screen door to reach the kitchen and find the cookbook/recipe.,go north,,0.0
5,,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open screen door leading south. There is an exit to the north. There is an exit to the west.",Corridor,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open screen door leading south. There is an exit to the north. There is an exit to the west.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,Need kitchen and cookbook; corridor has exits north and west. Likely kitchen in one of them; choose north first to search efficiently.,go north,,0.0
6,,"You arrive in a bathroom. A typical one. You decide to just list off a complete list of everything you see in the room, because hey, why not? You can make out a toilet. You shudder, but continue examining the toilet. The toilet is white. But oh no! there's nothing on this piece of trash. There is an exit to the south. Don't worry, there is no door.",Bathroom,"You arrive in a bathroom. A typical one. You decide to just list off a complete list of everything you see in the room, because hey, why not? You can make out a toilet. You shudder, but continue examining the toilet. The toilet is white. But oh no! there's nothing on this piece of trash. There is an exit to the south. Don't worry, there is no door.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,"North led to the bathroom, not the kitchen. Go back south to the corridor, then try the west exit to find the kitchen and the cookbook.",go south,,0.0
7,,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open screen door leading south. There is an exit to the north. There is an exit to the west.",Corridor,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open screen door leading south. There is an exit to the north. There is an exit to the west.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,West exit is unexplored and likely leads to kitchen/living areas; we must find the kitchen to examine the cookbook and learn the required recipe before cooking. Next action: go west.,go west,,0.0
8,,"You've just shown up in a livingroom. You can see a sofa. The sofa appears to be empty. You move on, clearly angry about TextWorld. There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going north. There is an exit to the south. Don't worry, there is no door.",Livingroom,"You've just shown up in a livingroom. You can see a sofa. The sofa appears to be empty. You move on, clearly angry about TextWorld. There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going north. There is an exit to the south. Don't worry, there is no door.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,"Need kitchen; livingroom suggests north as next likely room (often kitchen). Go north to search; if not, then try south later.",go north,,0.0
9,,"You've entered a kitchen. You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it. There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.",Kitchen,"You've entered a kitchen. You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it. There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,Examine the cookbook now to learn the required recipe (which ingredients and tools/actions are needed) before cooking.,examine cookbook,,0.0
10,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading: Recipe #1 --------- Gather all following ingredients and follow the directions to prepare this tasty meal. Ingredients: block of cheese carrot pork chop yellow bell pepper banana Directions: slice the block of cheese grill the block of cheese slice the carrot fry the carrot dice the pork chop roast the pork chop dice the yellow bell pepper roast the yellow bell pepper slice the banana roast the banana prepare meal",Kitchen,"You've entered a kitchen. You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it. There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0,0.0,False,"Need recipe items/actions: block of cheese (slice + grill), carrot (slice + fry), pork chop (dice + roast), yellow bell pepper (dice + roast), banana (slice + roast), then prepare meal and eat. We already have carrot, pork chop, yellow bell pepper; banana is on counter; cheese likely in fridge. Also need knife for slicing/dicing. Next best action: take knife from counter.",take knife from counter,,0.0
